geo_aggregation_level,from,to,weight
3,236210,812111,0.312727272727273
3,236220,812111,0.308681672025724
3,237110,812111,0.324175824175824
3,237130,812111,0.362126245847176
3,237210,812111,0.301818181818182
3,237310,812111,0.345945945945946
3,237990,812111,0.338181818181818
3,238120,812111,0.323636363636364
3,238150,812111,0.323636363636364
3,238160,812111,0.33112582781457
3,238190,812111,0.378378378378378
3,238210,812111,0.379790940766551
3,238220,812111,0.33433734939759
3,238290,812111,0.345454545454545
3,238320,812111,0.325342465753425
3,238330,812111,0.33993399339934
3,238340,812111,0.301818181818182
3,238350,812111,0.309037900874636
3,238990,812111,0.3203125
3,321113,812111,0.305084745762712
3,321215,812111,0.305454545454545
3,321920,812111,0.305647840531561
3,327320,812111,0.300220750551876
3,327390,812111,0.305454545454545
3,332311,812111,0.334545454545455
3,332312,812111,0.362126245847176
3,332322,812111,0.309090909090909
3,339950,812111,0.301818181818182
3,423110,812111,0.347222222222222
3,423330,812111,0.349090909090909
3,423610,812111,0.316363636363636
3,423720,812111,0.319298245614035
3,423810,812111,0.317901234567901
3,423850,812111,0.323636363636364
3,424410,812111,0.305454545454545
3,424450,812111,0.320474777448071
3,424490,812111,0.329268292682927
3,424710,812111,0.324929971988796
3,424720,812111,0.300884955752212
3,424810,812111,0.350140056022409
3,441110,812111,0.315424610051993
3,441120,812111,0.342342342342342
3,441210,812111,0.333333333333333
3,441222,812111,0.346289752650177
3,441330,812111,0.325373134328358
3,441340,812111,0.330536912751678
3,444120,812111,0.304136253041363
3,444180,812111,0.321348314606742
3,444230,812111,0.330357142857143
3,445131,812111,0.313333333333333
3,445132,812111,0.317880794701987
3,449110,812111,0.31219512195122
3,455110,812111,0.327338129496403
3,455211,812111,0.309428950863214
3,456110,812111,0.365432098765432
3,456120,812111,0.461818181818182
3,456191,812111,0.313725490196078
3,456199,812111,0.317460317460317
3,458310,812111,0.301818181818182
3,459110,812111,0.32
3,459120,812111,0.377672209026128
3,459140,812111,0.327272727272727
3,459210,812111,0.322784810126582
3,459410,812111,0.3601108033241
3,459910,812111,0.325077399380805
3,459930,812111,0.373626373626374
3,484121,812111,0.303703703703704
3,484122,812111,0.334545454545455
3,484210,812111,0.338181818181818
3,484230,812111,0.314705882352941
3,488410,812111,0.363636363636364
3,522130,812111,0.325870646766169
3,522291,812111,0.438311688311688
3,531130,812111,0.382089552238806
3,531320,812111,0.338762214983713
3,532210,812111,0.309090909090909
3,532283,812111,0.333333333333333
3,532289,812111,0.332474226804124
3,532310,812111,0.327327327327327
3,532412,812111,0.363636363636364
3,541191,812111,0.309139784946237
3,541213,812111,0.346749226006192
3,541340,812111,0.35048231511254
3,541370,812111,0.373376623376623
3,541940,812111,0.302771855010661
3,561210,812111,0.334545454545455
3,561422,812111,0.301818181818182
3,561431,812111,0.367272727272727
3,561622,812111,0.36
3,561710,812111,0.452768729641694
3,561720,812111,0.356363636363636
3,561730,812111,0.365994236311239
3,561740,812111,0.337792642140468
3,562212,812111,0.345454545454545
3,611110,812111,0.323636363636364
3,611511,812111,0.316363636363636
3,611692,812111,0.301818181818182
3,621111,812111,0.402234636871508
3,621210,812111,0.330357142857143
3,621330,812111,0.305454545454545
3,621340,812111,0.374213836477987
3,621391,812111,0.326860841423948
3,621399,812111,0.327272727272727
3,621492,812111,0.409604519774011
3,621493,812111,0.335664335664336
3,621610,812111,0.301818181818182
3,621910,812111,0.306997742663657
3,621991,812111,0.352727272727273
3,622210,812111,0.327272727272727
3,624210,812111,0.32312925170068
3,624410,812111,0.344736842105263
3,713120,812111,0.334545454545455
3,713940,812111,0.309090909090909
3,722310,812111,0.385964912280702
3,722330,812111,0.312312312312312
3,722511,812111,0.329446064139942
3,722513,812111,0.369951534733441
3,722514,812111,0.391304347826087
3,811114,812111,0.340248962655602
3,811121,812111,0.325536062378168
3,811122,812111,0.384439359267735
3,811191,812111,0.347193347193347
3,811192,812111,0.387186629526462
3,811198,812111,0.394557823129252
3,811310,812111,0.318681318681319
3,811411,812111,0.315533980582524
3,811412,812111,0.36271186440678
3,111000,812112,0.401826484018265
3,112000,812112,0.36784140969163
3,113310,812112,0.343243243243243
3,114210,812112,0.305405405405405
3,115112,812112,0.359459459459459
3,115115,812112,0.343243243243243
3,115210,812112,0.388174807197943
3,212321,812112,0.375675675675676
3,221122,812112,0.38034188034188
3,221210,812112,0.335135135135135
3,221310,812112,0.389920424403183
3,236115,812112,0.375598086124402
3,236117,812112,0.362162162162162
3,236118,812112,0.421621621621622
3,236220,812112,0.375675675675676
3,237110,812112,0.427027027027027
3,237130,812112,0.327027027027027
3,237310,812112,0.435135135135135
3,237990,812112,0.302702702702703
3,238110,812112,0.440540540540541
3,238130,812112,0.321621621621622
3,238140,812112,0.408108108108108
3,238150,812112,0.337837837837838
3,238160,812112,0.375675675675676
3,238170,812112,0.459798994974874
3,238190,812112,0.378378378378378
3,238210,812112,0.381081081081081
3,238220,812112,0.456756756756757
3,238290,812112,0.324324324324324
3,238310,812112,0.302702702702703
3,238320,812112,0.381081081081081
3,238330,812112,0.408108108108108
3,238340,812112,0.310810810810811
3,238350,812112,0.443243243243243
3,238910,812112,0.4
3,238990,812112,0.453125
3,311119,812112,0.321621621621622
3,311811,812112,0.310810810810811
3,312120,812112,0.32972972972973
3,321113,812112,0.3
3,321215,812112,0.313513513513514
3,321920,812112,0.362162162162162
3,321999,812112,0.324324324324324
3,323111,812112,0.302702702702703
3,323113,812112,0.345945945945946
3,326199,812112,0.356756756756757
3,327320,812112,0.406181015452539
3,327390,812112,0.316216216216216
3,327991,812112,0.359459459459459
3,332312,812112,0.348648648648649
3,332313,812112,0.305405405405405
3,332322,812112,0.327027027027027
3,332710,812112,0.426356589147287
3,332999,812112,0.313513513513514
3,337110,812112,0.362162162162162
3,339950,812112,0.348648648648649
3,423110,812112,0.354054054054054
3,423140,812112,0.32972972972973
3,423310,812112,0.32972972972973
3,423330,812112,0.340540540540541
3,423610,812112,0.316216216216216
3,423720,812112,0.359459459459459
3,423810,812112,0.343243243243243
3,423820,812112,0.382536382536383
3,423850,812112,0.343243243243243
3,423930,812112,0.408060453400504
3,424450,812112,0.362162162162162
3,424490,812112,0.37027027027027
3,424710,812112,0.362162162162162
3,424720,812112,0.351351351351351
3,424810,812112,0.381081081081081
3,424910,812112,0.390022675736962
3,441110,812112,0.438474870017331
3,441120,812112,0.441441441441441
3,441210,812112,0.410810810810811
3,441222,812112,0.3
3,441227,812112,0.406844106463878
3,441330,812112,0.397014925373134
3,441340,812112,0.406040268456376
3,444110,812112,0.415644171779141
3,444120,812112,0.452554744525548
3,444140,812112,0.397572078907436
3,444180,812112,0.417977528089888
3,444230,812112,0.459821428571429
3,444240,812112,0.393393393393393
3,445110,812112,0.428893905191874
3,445131,812112,0.32972972972973
3,445132,812112,0.335135135135135
3,445240,812112,0.381081081081081
3,445298,812112,0.397297297297297
3,445320,812112,0.395631067961165
3,449110,812112,0.426829268292683
3,449121,812112,0.426008968609866
3,449210,812112,0.313513513513514
3,455110,812112,0.324324324324324
3,455211,812112,0.406374501992032
3,455219,812112,0.387665198237885
3,456110,812112,0.461728395061728
3,456120,812112,0.37027027027027
3,456191,812112,0.348648648648649
3,456199,812112,0.378378378378378
3,457110,812112,0.389558232931727
3,457120,812112,0.389920424403183
3,457210,812112,0.365
3,458310,812112,0.364864864864865
3,459110,812112,0.454117647058824
3,459120,812112,0.458432304038005
3,459130,812112,0.420454545454546
3,459140,812112,0.308108108108108
3,459210,812112,0.364864864864865
3,459310,812112,0.447983014861996
3,459410,812112,0.443243243243243
3,459420,812112,0.372972972972973
3,459510,812112,0.438073394495413
3,459910,812112,0.437837837837838
3,459930,812112,0.364864864864865
3,459991,812112,0.415800415800416
3,459999,812112,0.378378378378378
3,482110,812112,0.431077694235589
3,484110,812112,0.381081081081081
3,484121,812112,0.392592592592593
3,484122,812112,0.310810810810811
3,484210,812112,0.318918918918919
3,484220,812112,0.383877159309021
3,484230,812112,0.362162162162162
3,488410,812112,0.418181818181818
3,512131,812112,0.391521197007481
3,513110,812112,0.417233560090703
3,516110,812112,0.378494623655914
3,522110,812112,0.321621621621622
3,522130,812112,0.393034825870647
3,531130,812112,0.383783783783784
3,531190,812112,0.405263157894737
3,531320,812112,0.394594594594595
3,532283,812112,0.397297297297297
3,532289,812112,0.443298969072165
3,532310,812112,0.345945945945946
3,541191,812112,0.438172043010753
3,541213,812112,0.421621621621622
3,541340,812112,0.421621621621622
3,541350,812112,0.308108108108108
3,541370,812112,0.354054054054054
3,541921,812112,0.32972972972973
3,541940,812112,0.439232409381663
3,561431,812112,0.316216216216216
3,561591,812112,0.318918918918919
3,561622,812112,0.310810810810811
3,561710,812112,0.362162162162162
3,561720,812112,0.337837837837838
3,561730,812112,0.445945945945946
3,561740,812112,0.397297297297297
3,562111,812112,0.422802850356295
3,562991,812112,0.383495145631068
3,611110,812112,0.332432432432432
3,611620,812112,0.302702702702703
3,611692,812112,0.308108108108108
3,621111,812112,0.451351351351351
3,621210,812112,0.448648648648649
3,621310,812112,0.468220338983051
3,621320,812112,0.414258188824663
3,621330,812112,0.3
3,621340,812112,0.386486486486487
3,621391,812112,0.427027027027027
3,621399,812112,0.305405405405405
3,621420,812112,0.481081081081081
3,621492,812112,0.440540540540541
3,621493,812112,0.364864864864865
3,621910,812112,0.379232505643341
3,622110,812112,0.442696629213483
3,623110,812112,0.427350427350427
3,623210,812112,0.466307277628032
3,623220,812112,0.397297297297297
3,623311,812112,0.456756756756757
3,623312,812112,0.441102756892231
3,623990,812112,0.340540540540541
3,624110,812112,0.37027027027027
3,624190,812112,0.389189189189189
3,624210,812112,0.332432432432432
3,624221,812112,0.378378378378378
3,624310,812112,0.420673076923077
3,624410,812112,0.476315789473684
3,713910,812112,0.490813648293963
3,713940,812112,0.32972972972973
3,713950,812112,0.444174757281553
3,713990,812112,0.321621621621622
3,721110,812112,0.318918918918919
3,721211,812112,0.395939086294416
3,722310,812112,0.324324324324324
3,722330,812112,0.37027027027027
3,722410,812112,0.414814814814815
3,722511,812112,0.42972972972973
3,722513,812112,0.415185783521809
3,722514,812112,0.372972972972973
3,722515,812112,0.408108108108108
3,811111,812112,0.414754098360656
3,811114,812112,0.429460580912863
3,811121,812112,0.436647173489279
3,811122,812112,0.40045766590389
3,811191,812112,0.380457380457381
3,811192,812112,0.47027027027027
3,811198,812112,0.340540540540541
3,811310,812112,0.413186813186813
3,811411,812112,0.441747572815534
3,811412,812112,0.383783783783784
3,811420,812112,0.354054054054054
3,811490,812112,0.449197860962567
3,812111,812112,0.386486486486487
3,423860,812113,0.309352517985612
3,445250,812113,0.304635761589404
3,449129,812113,0.3
3,492210,812113,0.402877697841727
3,531311,812113,0.320987654320988
3,541690,812113,0.316546762589928
3,561621,812113,0.314685314685315
3,611512,812113,0.302158273381295
3,611519,812113,0.331168831168831
3,611620,812113,0.316326530612245
3,621330,812113,0.3
3,621512,812113,0.330935251798561
3,622310,812113,0.322147651006711
3,711510,812113,0.309941520467836
3,236115,812191,0.318181818181818
3,236117,812191,0.355704697986577
3,238120,812191,0.317180616740088
3,238130,812191,0.337606837606838
3,238160,812191,0.301324503311258
3,238210,812191,0.348432055749129
3,238220,812191,0.313253012048193
3,238310,812191,0.359090909090909
3,238320,812191,0.342465753424658
3,238330,812191,0.333333333333333
3,238340,812191,0.347107438016529
3,321215,812191,0.330677290836653
3,327331,812191,0.336363636363636
3,337212,812191,0.309090909090909
3,423330,812191,0.351931330472103
3,423390,812191,0.304545454545455
3,423720,812191,0.312280701754386
3,423850,812191,0.3
3,424490,812191,0.326219512195122
3,424810,812191,0.30812324929972
3,441210,812191,0.311111111111111
3,445292,812191,0.313636363636364
3,449122,812191,0.318181818181818
3,449129,812191,0.372727272727273
3,449210,812191,0.309417040358744
3,456120,812191,0.319391634980989
3,456191,812191,0.316993464052288
3,459110,812191,0.317647058823529
3,484210,812191,0.356275303643725
3,531130,812191,0.319402985074627
3,531210,812191,0.304545454545455
3,531320,812191,0.309446254071661
3,541219,812191,0.361607142857143
3,541340,812191,0.340836012861736
3,541350,812191,0.331896551724138
3,541921,812191,0.342629482071713
3,561431,812191,0.315589353612167
3,561491,812191,0.3
3,561492,812191,0.327272727272727
3,561710,812191,0.306188925081433
3,561740,812191,0.307692307692308
3,611511,812191,0.322727272727273
3,611610,812191,0.3
3,611620,812191,0.322727272727273
3,611699,812191,0.309090909090909
3,621111,812191,0.312849162011173
3,621210,812191,0.366071428571429
3,621330,812191,0.327272727272727
3,621340,812191,0.305031446540881
3,621399,812191,0.347280334728034
3,621493,812191,0.300699300699301
3,621498,812191,0.330612244897959
3,621991,812191,0.395454545454545
3,624229,812191,0.318385650224215
3,711510,812191,0.3
3,713120,812191,0.305676855895197
3,713940,812191,0.317391304347826
3,713990,812191,0.368421052631579
3,721191,812191,0.303030303030303
3,722330,812191,0.318318318318318
3,722515,812191,0.313609467455621
3,811412,812191,0.301694915254237
3,812111,812191,0.312727272727273
3,812112,812191,0.327027027027027
3,113210,812199,0.318385650224215
3,236115,812199,0.337320574162679
3,236117,812199,0.318791946308725
3,236118,812199,0.353424657534247
3,237210,812199,0.300448430493274
3,238110,812199,0.337175792507205
3,238130,812199,0.388888888888889
3,238140,812199,0.335570469798658
3,238150,812199,0.336996336996337
3,238160,812199,0.360927152317881
3,238170,812199,0.301507537688442
3,238210,812199,0.362369337979094
3,238220,812199,0.367469879518072
3,238310,812199,0.430493273542601
3,238320,812199,0.424657534246575
3,238330,812199,0.405940594059406
3,238340,812199,0.43801652892562
3,238350,812199,0.349854227405248
3,238390,812199,0.322869955156951
3,238990,812199,0.322916666666667
3,311811,812199,0.307692307692308
3,312120,812199,0.361774744027304
3,321215,812199,0.310756972111554
3,327390,812199,0.302040816326531
3,327991,812199,0.324909747292419
3,332323,812199,0.331838565022422
3,337212,812199,0.345291479820628
3,339920,812199,0.318385650224215
3,339950,812199,0.32
3,339999,812199,0.300448430493274
3,423330,812199,0.334763948497854
3,423610,812199,0.319327731092437
3,423720,812199,0.343859649122807
3,423910,812199,0.336322869955157
3,424490,812199,0.326219512195122
3,424810,812199,0.310924369747899
3,441222,812199,0.300353356890459
3,444120,812199,0.318734793187348
3,445292,812199,0.412556053811659
3,445298,812199,0.377581120943953
3,449121,812199,0.300448430493274
3,449122,812199,0.394618834080717
3,449129,812199,0.439461883408072
3,449210,812199,0.358744394618834
3,455110,812199,0.320143884892086
3,456120,812199,0.315589353612167
3,456130,812199,0.336322869955157
3,456191,812199,0.320261437908497
3,458110,812199,0.385650224215247
3,458310,812199,0.372623574144487
3,459110,812199,0.355294117647059
3,459120,812199,0.320665083135392
3,459130,812199,0.302272727272727
3,459140,812199,0.30952380952381
3,459210,812199,0.335443037974684
3,459420,812199,0.349514563106796
3,459510,812199,0.302752293577982
3,459910,812199,0.402476780185759
3,459920,812199,0.408071748878924
3,459999,812199,0.327868852459016
3,484210,812199,0.433198380566802
3,485991,812199,0.329004329004329
3,492110,812199,0.300448430493274
3,524127,812199,0.331838565022422
3,531130,812199,0.397014925373134
3,531190,812199,0.328947368421053
3,531210,812199,0.42152466367713
3,531311,812199,0.394618834080717
3,531320,812199,0.368078175895765
3,531390,812199,0.304932735426009
3,532111,812199,0.318385650224215
3,532284,812199,0.403587443946188
3,541219,812199,0.455357142857143
3,541320,812199,0.37219730941704
3,541340,812199,0.395498392282958
3,541350,812199,0.40948275862069
3,541370,812199,0.334415584415584
3,541410,812199,0.340807174887892
3,541430,812199,0.394618834080717
3,541620,812199,0.345291479820628
3,541921,812199,0.370517928286853
3,541922,812199,0.376681614349776
3,541940,812199,0.302771855010661
3,561431,812199,0.391634980988593
3,561622,812199,0.353658536585366
3,561720,812199,0.338709677419355
3,561730,812199,0.368876080691643
3,561740,812199,0.347826086956522
3,561790,812199,0.354260089686099
3,611511,812199,0.336322869955157
3,611610,812199,0.385650224215247
3,611620,812199,0.430493273542601
3,611692,812199,0.316872427983539
3,611699,812199,0.430493273542601
3,621112,812199,0.304932735426009
3,621210,812199,0.425595238095238
3,621310,812199,0.307203389830509
3,621330,812199,0.448430493273543
3,621399,812199,0.405857740585774
3,621410,812199,0.340807174887892
3,621493,812199,0.300699300699301
3,621498,812199,0.342857142857143
3,621991,812199,0.345291479820628
3,623220,812199,0.321875
3,623312,812199,0.320802005012531
3,623990,812199,0.305555555555556
3,624120,812199,0.308035714285714
3,624190,812199,0.329073482428115
3,624210,812199,0.326530612244898
3,624229,812199,0.358744394618834
3,711110,812199,0.304932735426009
3,711510,812199,0.394618834080717
3,712110,812199,0.331877729257642
3,712190,812199,0.309417040358744
3,713120,812199,0.314410480349345
3,713910,812199,0.312335958005249
3,713940,812199,0.408695652173913
3,713990,812199,0.461538461538462
3,721110,812199,0.367741935483871
3,721191,812199,0.333333333333333
3,721199,812199,0.340807174887892
3,721214,812199,0.333333333333333
3,721310,812199,0.305755395683453
3,722330,812199,0.369369369369369
3,722511,812199,0.352769679300292
3,722515,812199,0.399408284023669
3,811420,812199,0.32404181184669
3,811490,812199,0.342245989304813
3,812112,812199,0.340540540540541
3,812113,812199,0.331838565022422
3,812191,812199,0.430493273542601
3,111000,812210,0.482059282371295
3,112000,812210,0.50390015600624
3,113310,812210,0.427457098283931
3,114210,812210,0.374414976599064
3,115112,812210,0.386895475819033
3,115115,812210,0.407176287051482
3,115210,812210,0.407176287051482
3,212321,812210,0.357254290171607
3,221122,812210,0.549141965678627
3,221210,812210,0.336973478939158
3,221310,812210,0.416536661466459
3,236115,812210,0.405616224648986
3,236117,812210,0.304212168486739
3,236118,812210,0.360374414976599
3,236220,812210,0.324492979719189
3,237110,812210,0.372854914196568
3,237130,812210,0.327613104524181
3,237310,812210,0.407176287051482
3,238110,812210,0.343213728549142
3,238170,812210,0.429017160686428
3,238190,812210,0.361934477379095
3,238220,812210,0.341653666146646
3,238290,812210,0.329173166926677
3,238350,812210,0.343213728549142
3,238910,812210,0.625585023400936
3,238990,812210,0.41185647425897
3,311119,812210,0.330733229329173
3,321113,812210,0.34009360374415
3,321920,812210,0.369734789391576
3,321999,812210,0.344773790951638
3,323113,812210,0.321372854914197
3,326199,812210,0.371294851794072
3,327320,812210,0.502340093603744
3,332312,812210,0.374414976599064
3,332322,812210,0.308892355694228
3,332710,812210,0.477379095163807
3,337110,812210,0.316692667706708
3,423110,812210,0.316692667706708
3,423810,812210,0.343213728549142
3,423820,812210,0.550702028081123
3,423930,812210,0.49609984399376
3,424450,812210,0.372854914196568
3,424490,812210,0.351014040561622
3,424510,812210,0.315132605304212
3,424520,812210,0.329173166926677
3,424710,812210,0.416536661466459
3,424720,812210,0.391575663026521
3,424810,812210,0.366614664586584
3,424910,812210,0.491419656786272
3,441110,812210,0.666146645865835
3,441120,812210,0.519500780031201
3,441210,812210,0.394695787831513
3,441222,812210,0.308892355694228
3,441227,812210,0.597503900156006
3,441330,812210,0.767164179104478
3,441340,812210,0.650546021840874
3,444110,812210,0.733128834355828
3,444120,812210,0.463338533541342
3,444140,812210,0.722306525037936
3,444180,812210,0.49609984399376
3,444230,812210,0.535101404056162
3,444240,812210,0.738738738738739
3,445110,812210,0.460218408736349
3,445131,812210,0.327613104524181
3,445132,812210,0.352574102964119
3,445240,812210,0.377535101404056
3,445298,812210,0.308892355694228
3,445320,812210,0.466458658346334
3,449110,812210,0.466458658346334
3,449121,812210,0.486739469578783
3,455211,812210,0.747675962815405
3,455219,812210,0.819383259911894
3,456110,812210,0.517940717628705
3,456191,812210,0.302652106084243
3,456199,812210,0.369734789391576
3,457110,812210,0.757697456492637
3,457120,812210,0.419656786271451
3,457210,812210,0.453978159126365
3,459110,812210,0.422776911076443
3,459120,812210,0.438377535101404
3,459130,812210,0.457098283931357
3,459210,812210,0.301092043681747
3,459310,812210,0.519500780031201
3,459410,812210,0.37597503900156
3,459510,812210,0.464898595943838
3,459910,812210,0.307332293291732
3,459930,812210,0.433697347893916
3,459991,812210,0.530421216848674
3,459999,812210,0.327613104524181
3,482110,812210,0.50390015600624
3,484110,812210,0.393135725429017
3,484121,812210,0.478939157566303
3,484220,812210,0.592823712948518
3,484230,812210,0.399375975039002
3,488410,812210,0.408736349453978
3,512131,812210,0.383775351014041
3,513110,812210,0.494539781591264
3,516110,812210,0.514820592823713
3,522110,812210,0.386895475819033
3,522130,812210,0.435257410296412
3,522291,812210,0.396255850234009
3,531130,812210,0.302652106084243
3,531190,812210,0.357254290171607
3,531320,812210,0.321372854914197
3,532210,812210,0.321372854914197
3,532283,812210,0.421216848673947
3,532289,812210,0.446177847113885
3,532310,812210,0.361934477379095
3,541191,812210,0.429017160686428
3,541213,812210,0.357254290171607
3,541370,812210,0.310452418096724
3,541940,812210,0.49609984399376
3,561710,812210,0.351014040561622
3,561730,812210,0.34789391575663
3,562111,812210,0.446177847113885
3,562212,812210,0.310452418096724
3,562991,812210,0.43213728549142
3,621111,812210,0.405616224648986
3,621210,812210,0.3198127925117
3,621310,812210,0.50390015600624
3,621320,812210,0.592823712948518
3,621340,812210,0.36817472698908
3,621391,812210,0.332293291731669
3,621420,812210,0.413416536661466
3,621492,812210,0.436817472698908
3,621493,812210,0.304212168486739
3,621910,812210,0.514820592823713
3,622110,812210,0.511700468018721
3,623110,812210,0.750390015600624
3,623210,812210,0.421216848673947
3,623220,812210,0.332293291731669
3,623311,812210,0.391575663026521
3,623312,812210,0.396255850234009
3,623990,812210,0.304212168486739
3,624110,812210,0.335413416536662
3,624190,812210,0.31201248049922
3,624221,812210,0.316692667706708
3,624310,812210,0.46801872074883
3,624410,812210,0.416536661466459
3,713910,812210,0.414976599063963
3,713950,812210,0.443057722308892
3,721211,812210,0.414976599063963
3,722410,812210,0.391575663026521
3,722511,812210,0.351014040561622
3,722513,812210,0.731669266770671
3,722514,812210,0.433697347893916
3,811111,812210,0.692667706708268
3,811114,812210,0.5600624024961
3,811121,812210,0.59594383775351
3,811122,812210,0.471138845553822
3,811191,812210,0.533541341653666
3,811192,812210,0.399375975039002
3,811198,812210,0.310452418096724
3,811310,812210,0.563182527301092
3,811411,812210,0.482059282371295
3,811412,812210,0.302652106084243
3,811420,812210,0.308892355694228
3,811490,812210,0.391575663026521
3,812111,812210,0.304212168486739
3,812112,812210,0.419656786271451
3,111000,812220,0.351598173515982
3,112000,812220,0.372246696035242
3,113310,812220,0.411602209944751
3,115112,812220,0.355191256830601
3,115115,812220,0.307909604519774
3,115210,812220,0.331619537275064
3,212312,812220,0.347457627118644
3,212321,812220,0.344632768361582
3,221122,812220,0.433760683760684
3,221210,812220,0.347457627118644
3,221310,812220,0.358090185676393
3,236115,812220,0.318181818181818
3,236118,812220,0.372602739726027
3,236220,812220,0.364406779661017
3,237110,812220,0.324175824175824
3,237310,812220,0.356756756756757
3,238160,812220,0.30225988700565
3,238170,812220,0.366834170854271
3,238190,812220,0.31638418079096
3,238220,812220,0.324858757062147
3,238290,812220,0.34180790960452
3,238350,812220,0.330508474576271
3,238910,812220,0.378947368421053
3,238990,812220,0.356770833333333
3,311119,812220,0.327683615819209
3,311811,812220,0.30225988700565
3,312120,812220,0.322033898305085
3,321113,812220,0.324858757062147
3,321920,812220,0.406779661016949
3,321999,812220,0.364406779661017
3,322211,812220,0.30225988700565
3,323113,812220,0.372881355932203
3,326199,812220,0.429378531073446
3,327320,812220,0.33112582781457
3,327390,812220,0.30225988700565
3,327991,812220,0.327683615819209
3,332312,812220,0.344632768361582
3,332313,812220,0.330508474576271
3,332322,812220,0.355932203389831
3,332710,812220,0.475452196382429
3,332812,812220,0.310734463276836
3,332999,812220,0.307909604519774
3,337110,812220,0.324858757062147
3,423110,812220,0.336158192090396
3,423140,812220,0.344632768361582
3,423720,812220,0.31638418079096
3,423810,812220,0.353107344632768
3,423820,812220,0.386694386694387
3,423840,812220,0.305084745762712
3,423850,812220,0.327683615819209
3,423930,812220,0.468513853904282
3,424450,812220,0.375706214689266
3,424490,812220,0.389830508474576
3,424520,812220,0.322033898305085
3,424710,812220,0.397759103641457
3,424720,812220,0.367231638418079
3,424810,812220,0.392156862745098
3,424910,812220,0.378684807256236
3,441110,812220,0.409012131715771
3,441120,812220,0.439189189189189
3,441210,812220,0.358333333333333
3,441227,812220,0.385931558935361
3,441330,812220,0.41044776119403
3,441340,812220,0.369127516778524
3,444110,812220,0.403374233128834
3,444120,812220,0.372262773722628
3,444140,812220,0.374810318664643
3,444180,812220,0.384269662921348
3,444230,812220,0.486607142857143
3,444240,812220,0.384384384384384
3,445110,812220,0.383747178329571
3,445131,812220,0.367231638418079
3,445132,812220,0.401129943502825
3,445240,812220,0.389830508474576
3,445298,812220,0.336158192090396
3,445320,812220,0.395631067961165
3,449110,812220,0.363414634146341
3,449121,812220,0.394618834080717
3,455110,812220,0.347457627118644
3,455211,812220,0.381142098273572
3,455219,812220,0.424375917767988
3,456110,812220,0.444444444444444
3,456199,812220,0.355932203389831
3,457110,812220,0.396251673360107
3,457120,812220,0.395225464190981
3,457210,812220,0.4125
3,459110,812220,0.36
3,459120,812220,0.422802850356295
3,459130,812220,0.390909090909091
3,459140,812220,0.305084745762712
3,459210,812220,0.307909604519774
3,459310,812220,0.394904458598726
3,459410,812220,0.337950138504155
3,459510,812220,0.405963302752294
3,459910,812220,0.347457627118644
3,459930,812220,0.401098901098901
3,459991,812220,0.376299376299376
3,459999,812220,0.333333333333333
3,482110,812220,0.456140350877193
3,484110,812220,0.38135593220339
3,484121,812220,0.407407407407407
3,484122,812220,0.319209039548023
3,484220,812220,0.397312859884837
3,484230,812220,0.355932203389831
3,485410,812220,0.313559322033898
3,488410,812220,0.361038961038961
3,512131,812220,0.334164588528678
3,513110,812220,0.390022675736962
3,516110,812220,0.38494623655914
3,522110,812220,0.34180790960452
3,522130,812220,0.420398009950249
3,522180,812220,0.307909604519774
3,522291,812220,0.310734463276836
3,531130,812220,0.30225988700565
3,531190,812220,0.315789473684211
3,531320,812220,0.307909604519774
3,532210,812220,0.364406779661017
3,532283,812220,0.407103825136612
3,532289,812220,0.384020618556701
3,532310,812220,0.350282485875706
3,541191,812220,0.368279569892473
3,541213,812220,0.350282485875706
3,541940,812220,0.360341151385927
3,561730,812220,0.330508474576271
3,562111,812220,0.389548693586698
3,562212,812220,0.330508474576271
3,562991,812220,0.354368932038835
3,621111,812220,0.444134078212291
3,621210,812220,0.347457627118644
3,621310,812220,0.38771186440678
3,621320,812220,0.371868978805395
3,621340,812220,0.344632768361582
3,621391,812220,0.38135593220339
3,621420,812220,0.455284552845528
3,621492,812220,0.412429378531073
3,621493,812220,0.324858757062147
3,621910,812220,0.433408577878104
3,622110,812220,0.444943820224719
3,623110,812220,0.47008547008547
3,623210,812220,0.474393530997305
3,623220,812220,0.392655367231638
3,623311,812220,0.426553672316384
3,623312,812220,0.401002506265664
3,623990,812220,0.319209039548023
3,624110,812220,0.372881355932203
3,624190,812220,0.372881355932203
3,624210,812220,0.330508474576271
3,624221,812220,0.338983050847458
3,624310,812220,0.425480769230769
3,624410,812220,0.402631578947368
3,713910,812220,0.438320209973753
3,713950,812220,0.410194174757282
3,721211,812220,0.355329949238579
3,722310,812220,0.34180790960452
3,722410,812220,0.4
3,722511,812220,0.361581920903955
3,722513,812220,0.389337641357028
3,722514,812220,0.396739130434783
3,722515,812220,0.305084745762712
3,811111,812220,0.408196721311475
3,811114,812220,0.398340248962656
3,811121,812220,0.391812865497076
3,811122,812220,0.34324942791762
3,811191,812220,0.349272349272349
3,811192,812220,0.348189415041783
3,811310,812220,0.415384615384615
3,811411,812220,0.402912621359223
3,811490,812220,0.334224598930481
3,812112,812220,0.424324324324324
3,812210,812220,0.447737909516381
3,111000,812310,0.356164383561644
3,112000,812310,0.337004405286344
3,113310,812310,0.320441988950276
3,114210,812310,0.358255451713396
3,115112,812310,0.368852459016393
